y,locality,seg_phos,seg_psize,seg_pet,seg_mat,seg_decs,US_RockPhos,USCalcium,native.bio,exotic.bio,fdval
2011,Anderson Creek,1.39,4.8,829.27,116.22,2274.93,1.39,1,2.25,0,86.5671
2011,Anderson Creek tributary,1.39,4.8,829.27,116.22,2274.93,1.39,1,0,0,370.4186
2011,Johnny Cake Creek,2.74,4.13,797.85,111.45,2272.44,2.74,1,2.25,0.25,142.4865
2011,Mokihinui River tributary,3,4,692.0533,99.995,2262.9883,2.9917,1,1.5,0,858.144
2011,Podge Creek,3.545,4.8125,830.4075,115.16,2277.37,3.7048,0.9968,3.25,0.5,172.4542
2011,Welcome Creek,2.21,4.4,619.55,90.85,2258.17,2.213,1,2,0.4,410.3888
2011,Chasm Stream,3,5,793.59,110.09,2273.33,3,1,3,0,600.1612
2011,Mokihinui River,2.56,3.7514,848.4171,117.39,2278.9529,2.515,0.9793,1,0,540.7287
2011,Kiri Stream,5,1,1022.54,127.03,2345.5,5,2,2,0,81.2408
2011,Otahi Stream,4.135,1.455,954.29,127.04,2337.675,4.357,2.129,2,0,1358.8547
2011,Timaru Stream,5,1,1073.34,135.215,2348.49,5,2,5,0,0.001
2011,Waitotoroa Stream,5,1,948.14,122.32,2336.24,5,2,2,0,0.001
2011,Mangatete Stream,5,1,949.4,120.66,2336.44,5,2,4,0,567.0577
2011,Taungatara Stream,2,2,739.84,99.45,2324.11,2,3,2,0,265.5385
2011,Ouri Stream,5,1,867.79,113.84,2335.29,5,2,3,1,77.7794
2011,Kohi Stream tributary,3.32,2.68,1052.45,131.08,2332.96,3.477,1.619,2,0,62.4345
2011,Whenuakura River tributary,1.4,4.29,1011.32,128.1,2332.8667,2.0747,1.2767,5.6667,0.3333,102.7923
2011,Whenuakura River,1,5,936.67,120.17,2329.91,1.33,1.083,2,1,283.9692
2011,Heimama Stream tributary,3.89,2,1002.89,135.09,2342.72,3.755,2.123,2,0,167.5077
2011,Huatoki Stream,5,1,1100.57,135.41,2356.63,5,2,4,0,142.1885
2011,Pungaereere Stream,2,2,1014,137,0,4.594,2.135,3,0,79.8222
2011,Manawatu River tributary,1.97,1.13,1031.56,128.415,2289.845,1.909,1.909,0,1,219.8222
2011,Makowhai Stream,2,1,1120.52,129,2320.388,2,2,0,1,0.001
2011,Stoney Creek ponds,2,1,901.22,98.21,2285.6,1.896,1.617,0,1,487.9519
2011,Makowhai Stream tributary,2.04,1.04,1116.78,128.5,2321.055,2.001,2,0,1,216.8627
2011,Burkes Drain,2,1,1080.04,129.95,2314.16,2.037,1.97,0,1,0.001
2011,Unnamed pond,4.5,1.075,1040.745,119.665,2314.495,4.4965,2,0.5,0.5,0.001
2011,Unnamed pond Waitara,5,1,1058.72,135.88,2354.97,5,2,0,1,1322.7576
2011,Oakura River tributary,5,1,878.37,109.26,2331.71,5,2,1,0,1444.9339
2011,Wanganui River tributary,1.76,1.43,1208.77,132.99,2348.13,1.196,1.196,0,1,198.5115
2011,Mowhanau Stream tributary,2,1,1150.54,126.43,2343.19,2,1,1,0,121.8423
2011,Stony River tributary,4.59,2.6,701.51,90.73,2315.51,4.598,2,4,0,149.7932
2011,Katikara Stream,4.8,1.78,801.73,101.67,2324.58,4.812,2,3,0,1317.4151
2011,Ngutumoki Stream,5,1,837.41,105.19,2327.83,5,2,3,0,1336.1885
2011,Waiongana Stream,5,1,894.69,112.48,2338.31,5,2,2,0.5,320.4
2011,Te Henui Stream,5,1,1057.69,130.73,2351.57,5,2,7,0,1796.8192
2011,Mangorei Stream tributary,4.74,2.03,771.31,96.3,2322.71,4.704,2,2,0,1159.7068
2011,Momona Stream,4.66,2.35,805.52,101.11,2325.61,4.651,2,2,0,28.1359
2011,Paopaohaonui Stream,5,1,926.16,114.53,2336.46,5,2,3,0,157.777
2011,Mangaoraka Stream,5,1,1040.06,130.05,2352.57,5,2,4,0,293.6464
2011,Okehu Stream,1.12,4.54,1146.19,130.46,2342.6,2.192,1.268,3,0,90.3653
2011,Whanganui River tributary,1,5,1191.13,131.77,2346.5,1.291,1.011,2,0,0.001
2011,Moffat Creek,3,4,794,101,2128,1.505,1.748,6,1,637.7914
2011,Oteramika Creek,3.04,1,823.04,100.98,2132.64,3.18,2,4,1,0.001
2011,Cascade Stream,3,2.62,874.91,98.87,2163.2,3,1.612,5,1,56.2283
2011,Pourakino River,3.06,3.81,863.44,96.28,2164.79,3.031,1.031,3,1,142.4865
2011,Tussock Creek,4,1,867.27,100,2157,3.32,2.431,2,0,1681.4622
2011,Winton Stream,4,1,882,100,2162,3.803,2.196,4,0,600.1612
2011,Taylors Stream,3.41,1.83,913.37,96.69,2177.64,3.262,1.838,3,1,0.001
2011,Makarewa River,3.01,1.755,901.795,99.665,2166.88,3.036,1.883,3,1,540.7287
2011,Waikawa River,3,2,791.27,100,2116,3,2.064,2,1,596.5527
2011,Hamilton Burn,2.85,1.79,940.88,92.76,2205.87,2.851,2.525,2,1,0.001
2011,Oreti River,2.7475,1.2675,934.0575,90.7825,2211.5675,2.737,1.366,0.75,0.75,172.4542
2011,Meadow Burn,3.9525,2.1488,935.1662,101,2177.8525,3.9848,1.9924,1.75,0.875,0.001
2011,Waihopai River,3.37,1,824.15,100,2144.31,3.775,2,2,0,865.927
2011,Dunsdale Stream,3,1.75,879.625,99.245,2157.225,3,1.5635,3.5,1,81.2408
2011,Cromel Stream,3.79,1.955,1024.615,96.05,2227.225,3.545,1.6905,0.5,1,24.8386
2011,Waikawa River tributary,3,3.76,747.48,96.66,2107.78,3,1.251,3.3333,0.6667,0.001
2011,Little Ten Mile Creek,1,5,634.66,98.93,2237.01,1,1,3,0,0.001
2011,Nihotupu Stream,3.02,5,1104.72,143.52,2378.7,2.93,1,5,0,0.001
2011,Mangatawhiri River,1.1225,3.16,1012.985,131.84,2363.015,1.003,1.003,3,0.25,526.0437
2011,Mangatawhiri River tributary,1.245,2.5,1010.575,131.6,2362.75,1.006,1.006,4.5,0.5,171.0942
2011,Karapiro Stream,1.53,1.88,1023.14,134.53,2340,1.375,1.375,2,0,255.5267
2011,Waioteatua Stream,1,4,1048.61,137.855,2347.48,1.23,1.118,4.5,0.25,1040.5339
2011,Whauwhautahi Stream,1.7,1.17,1076.01,144,2355,1.124,1.105,3,0,101.5591
2011,Whangawehi Stream,2.555,3.225,1124.41,139.73,2326.615,2.8315,2,2,0,248.1959
2011,Esk River tributary,1.28,3.87,1283.05,127.01,2366.88,1.282,1.282,5,0,826.8896
2011,Makaretu @ SH50,2,1,1108.54,120.27,2308.93,2,2,3,0,287.662
2011,Karamu Stream Pekapeka Swamp,3.35,3.74,1243,131.63,2356.1,2.987,3.165,1,2,34.0967
2011,Ngaruroro River,1.615,0.81,1194.845,137.235,2348.98,1.7455,2.126,3,1,1476.6966
2011,Mangataura Stream,2,2.98,1185.85,114.63,2341.01,1.872,2.018,4,0,230.6343
2011,Mangatewai River,1.63,2.47,1131.38,119.13,2314.95,1.701,1.701,5,0,393.7684
2011,Makaretu River,1.84,1.605,1112.85,117.425,2313.865,1.526,1.526,3.5,1,718.0667
2011,Tukituki Road,1.27,2.36,1159.93,117.81,2327.67,1.72,1.938,4,1,157.9375
